species	p	r
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Blattabacteriaceae|g_Blattabacterium|s_Blattabacterium sp. (Periplaneta americana)	0.000123634640969364	0.753871360025132
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Algibacter|s_Algibacter sp. L1A34	0.034413643892752	0.474756299888343
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Apibacter|s_Apibacter sp. B2966	0.0334461892248658	0.477017044173525
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Apibacter|s_Apibacter sp. B3706	0.00408075843526563	0.61266170128448
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Aureitalea|s_Aureitalea sp. RR4-38	0.00123828065811937	0.669676638034315
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Capnocytophaga|s_Capnocytophaga stomatis	0.025726541483454	0.49717942590821
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Cellulophaga|s_Cellulophaga baltica	0.0458832588000064	0.451127819548872
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Cellulophaga|s_Cellulophaga lytica	0.00114743995522645	0.672957480562767
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Cellulophaga|s_Cellulophaga sp. L1A9	0.0487026351147569	0.446032374528848
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Chryseobacterium|s_Chryseobacterium camelliae	0.0331904392033511	0.477623200380806
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Chryseobacterium|s_Chryseobacterium jeonii	0.0167105609009865	0.528018089239884
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Chryseobacterium|s_Chryseobacterium lactis	0.0148621396579715	0.535943134247166
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Chryseobacterium|s_Chryseobacterium sp.	0.022763175388188	0.506205376151626
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Chryseobacterium|s_Chryseobacterium sp. 3008163	0.040457634341481	-0.461654135338346
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Chryseobacterium|s_Chryseobacterium sp. F5649	0.0340734010461222	0.475545657570435
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Chryseobacterium|s_Chryseobacterium sp. G0186	0.00480355870302553	0.60393891468802
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Chryseobacterium|s_Chryseobacterium sp. NBC 122	0.0202356798411108	0.514672831927496
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Cloacibacterium|s_Cloacibacterium normanense	0.028986408671254	0.488153475664793
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Flavobacterium|s_Flavobacterium crocinum	0.0200704382306658	0.515255150988271
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Flavobacterium|s_Flavobacterium kingsejongi	0.014235322308038	0.538810721301849
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Flavobacterium|s_Flavobacterium nitrogenifigens	0.0364139337954188	0.470234811317978
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Kordia|s_Kordia antarctica	0.0013968002166027	0.664407957853297
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Lacinutrix|s_Lacinutrix sp. Bg11-31	0.00801044927615773	0.574897061982834
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Lutibacter|s_Lutibacter profundi	7.65090529512163e-06	0.824860219783855
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Maribacter|s_Maribacter sp. 1_2014MBL_MicDiv	0.0134305564221085	0.542645373067319
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Myroides|s_Myroides odoratus	0.00952761254559371	0.564419349463146
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Nonlabens|s_Nonlabens sp. Hel1_33_55	0.00747966020966875	0.578947368421053
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Polaribacter|s_Polaribacter sp. BM10	0.0216643679894549	0.509789734756069
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Polaribacter|s_Polaribacter sp. Hel1_33_78	0.0224699018053191	0.507148375320369
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Polaribacter|s_Polaribacter sp. L3A8	0.00138885271275947	0.664659813961022
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Polaribacter|s_Polaribacter sp. MED152	0.0438304991319301	0.454991390638766
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Polaribacter|s_Polaribacter sp. SA4-12	0.034150301913575	0.475366712819952
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Tenacibaculum|s_Tenacibaculum dicentrarchi	0.00187499869277151	0.651094354132584
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Tenacibaculum|s_Tenacibaculum mesophilum	0.000253108604513839	0.730698094237753
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Urechidicola|s_Urechidicola croceus	0.0167269494129325	0.527951040497713
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|g_Winogradskyella|s_Winogradskyella sp. RHA_55	0.038836075881206	0.465011418320457
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|f_Flavobacteriaceae|s_Flavobacteriaceae bacterium 10Alg115	0.0171306519857882	0.526315789473684
d_Bacteria|p_Bacteroidetes|c_Flavobacteriia|o_Flavobacteriales|g_Candidatus Sulcia|s_Candidatus Sulcia muelleri	3.29270346696399e-06	0.841669860198618
d_Bacteria|p_Bacteroidetes|c_Sphingobacteriia|o_Sphingobacteriales|f_Sphingobacteriaceae|g_Pedobacter|s_Pedobacter suwonensis	0.0368965591814291	0.469172932330827
d_Bacteria|p_Bacteroidetes|c_Sphingobacteriia|o_Sphingobacteriales|f_Sphingobacteriaceae|g_Sphingobacterium|s_Sphingobacterium daejeonense	0.0478568177161011	0.447536699569417
d_Bacteria|p_Bacteroidetes|o_Bacteroidetes Order II. Incertae sedis|f_Rhodothermaceae|g_Salinibacter|s_Salinibacter ruber	0.00867285484738474	0.570139190375829
d_Bacteria|p_Caldiserica|c_Caldisericia|o_Caldisericales|f_Caldisericaceae|g_Caldisericum|s_Caldisericum exile	0.0348189871981138	0.473823815747986
d_Bacteria|p_Candidatus Cloacimonetes|g_Candidatus Cloacimonas|s_Candidatus Cloacimonas acidaminovorans	0.00158963064806718	0.658637980991953
d_Bacteria|p_Candidatus Gracilibacteria|s_Candidatus Gracilibacteria bacterium HOT-871	0.00264817021038615	0.634646351364426
d_Bacteria|p_Candidatus Saccharibacteria|g_Candidatus Saccharimonas|s_Candidatus Saccharimonas aalborgensis	0.000165939637967588	0.744640895081887
d_Bacteria|p_Candidatus Saccharibacteria|s_Candidatus Saccharibacteria bacterium oral taxon 488	0.043404548120299	0.455810487292549
d_Bacteria|p_Candidatus Saccharibacteria|s_Candidatus Saccharibacteria bacterium oral taxon 955	1.83451698100399e-05	0.805349340880194
d_Bacteria|p_Candidatus Saccharibacteria|s_Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	3.37346416602469e-05	0.790350504026908
d_Bacteria|p_Chlamydiae|c_Chlamydiia|o_Chlamydiales|f_Chlamydiaceae|g_Chlamydia|s_Chlamydia avium	0.0206827563780026	-0.513116073925553
d_Bacteria|p_Chlamydiae|c_Chlamydiia|o_Chlamydiales|f_Chlamydiaceae|g_Chlamydia|s_Chlamydia caviae	0.000724428093965907	0.691951919662722
d_Bacteria|p_Chlamydiae|c_Chlamydiia|o_Chlamydiales|f_Chlamydiaceae|g_Chlamydia|s_Chlamydia pecorum	0.00192001397578743	0.649993701779462
d_Bacteria|p_Chlamydiae|c_Chlamydiia|o_Chlamydiales|f_Chlamydiaceae|g_Chlamydia|s_Chlamydia sp. H15-1957-10C	0.0135672477176875	0.541981224450341
d_Bacteria|p_Chlamydiae|c_Chlamydiia|o_Chlamydiales|f_Chlamydiaceae|g_Chlamydia|s_Chlamydia trachomatis	0.014998193296604	0.535333597844066
d_Bacteria|p_Chlamydiae|c_Chlamydiia|o_Parachlamydiales|f_Simkaniaceae|g_Simkania|s_Simkania negevensis	0.0448768350421733	0.453005038180174
d_Bacteria|p_Chlorobi|c_Chlorobia|o_Chlorobiales|f_Chlorobiaceae|g_Prosthecochloris|s_Prosthecochloris sp. HL-130-GSB	0.0340734010461222	0.475545657570435
d_Bacteria|p_Chloroflexi|c_Anaerolineae|o_Anaerolineales|f_Anaerolineaceae|g_Anaerolinea|s_Anaerolinea thermophila	0.0381257898795459	0.466516309641882
d_Bacteria|p_Chloroflexi|c_Ardenticatenia|o_Ardenticatenales|f_Ardenticatenaceae|g_Candidatus Promineofilum|s_Candidatus Promineofilum breve	0.00023731061938129	0.732882073534183
d_Bacteria|p_Chloroflexi|c_Dehalococcoidia|o_Dehalococcoidales|f_Dehalococcoidaceae|g_Dehalococcoides|s_Dehalococcoides sp. UCH007	0.00235465578456477	0.640348134134022
d_Bacteria|p_Cyanobacteria|o_Chroococcales|f_Aphanothecaceae|g_Candidatus Atelocyanobacterium|s_Candidatus Atelocyanobacterium thalassa	0.0132622976980505	0.543470425458503
d_Bacteria|p_Cyanobacteria|o_Chroococcales|f_Aphanothecaceae|g_Gloeothece|s_Gloeothece citriformis	0.0308877715990313	0.48325209576781
d_Bacteria|p_Cyanobacteria|o_Chroococcales|f_Chroococcaceae|g_Chondrocystis|s_Chondrocystis sp. NIES-4102	0.00453917010786777	0.606995153869781
d_Bacteria|p_Cyanobacteria|o_Chroococcales|f_Chroococcaceae|g_Geminocystis|s_Geminocystis sp. NIES-3708	0.0104436435413574	0.558735573395869
d_Bacteria|p_Cyanobacteria|o_Chroococcales|f_Chroococcaceae|g_Geminocystis|s_Geminocystis sp. NIES-3709	0.0446031695087131	0.453521087375234
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Aphanizomenonaceae|g_Dolichospermum|s_Dolichospermum flos-aquae	0.00336217423028005	0.622709003166751
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Aphanizomenonaceae|g_Dolichospermum|s_Dolichospermum sp. UHCC 0315A	0.0137398721964052	0.541150149351253
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Aphanizomenonaceae|g_Nodularia|s_Nodularia spumigena	0.0252761875678878	0.498496268219326
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Calotrichaceae|g_Calothrix|s_Calothrix brevissima	0.00135756002278904	0.665663405501278
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Calotrichaceae|g_Calothrix|s_Calothrix parietina	0.00195734832346621	0.649097121653961
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Hapalosiphonaceae|g_Fischerella|s_Fischerella sp. NIES-3754	0.00124525658637941	0.669433163253378
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Nostocaceae|g_Anabaena|s_Anabaena cylindrica	0.00575614540578549	0.593966493190514
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Nostocaceae|g_Nostoc|s_Nostoc carneum	0.000274643608226095	0.727901345237251
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Nostocaceae|g_Nostoc|s_Nostoc sp. CENA543	0.0115289586814914	0.552503174912107
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Nostocaceae|g_Nostoc|s_Nostoc sphaeroides	0.0222620724014751	0.50782256377371
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Nostocaceae|g_Nostoc|s_Nostoc sp. NIES-2111	0.0205020199023676	0.513742157098811
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Nostocaceae|g_Nostoc|s_Nostoc sp. NIES-4103	0.00848880467274355	0.571430560524843
d_Bacteria|p_Cyanobacteria|o_Nostocales|f_Tolypothrichaceae|g_Tolypothrix|s_Tolypothrix sp. PCC 7910	0.00732243848271999	0.580192166501097
d_Bacteria|p_Cyanobacteria|o_Oscillatoriales|f_Cyanothecaceae|g_Cyanothece|s_Cyanothece sp. PCC 7425	0.0126626259995036	0.546481341943037
d_Bacteria|p_Cyanobacteria|o_Oscillatoriales|f_Microcoleaceae|g_Arthrospira|s_Arthrospira platensis	0.000470016944558387	0.708634204344792
d_Bacteria|p_Cyanobacteria|o_Oscillatoriales|f_Microcoleaceae|g_Microcoleus|s_Microcoleus sp. PCC 7113	0.0115667063851589	0.552295114963132
d_Bacteria|p_Cyanobacteria|o_Oscillatoriales|f_Microcoleaceae|g_Oxynema|s_Oxynema sp. AP17	0.00162523738467472	0.657637507462911
d_Bacteria|p_Cyanobacteria|o_Pleurocapsales|f_Dermocarpellaceae|g_Stanieria|s_Stanieria sp. NIES-3757	0.00597915791999819	0.591830296895614
d_Bacteria|p_Cyanobacteria|o_Synechococcales|f_Leptolyngbyaceae|g_Leptolyngbya|s_Leptolyngbya sp. O-77	0.0109423735675235	0.555809467049457
d_Bacteria|p_Cyanobacteria|o_Synechococcales|f_Merismopediaceae|g_Synechocystis|s_Synechocystis sp. CACIAM 05	0.01029841978468	0.559608915091842
d_Bacteria|p_Cyanobacteria|o_Synechococcales|f_Synechococcaceae|g_Synechococcus|s_Synechococcus sp. RCC307	0.0263837272907644	0.49529007686652
d_Bacteria|p_Cyanobacteria|o_Synechococcales|f_Synechococcaceae|g_Thermosynechococcus|s_Thermosynechococcus elongatus	0.0369782772377924	0.468994205763223
d_Bacteria|p_Deferribacteres|c_Deferribacteres|o_Deferribacterales|f_Deferribacteraceae|g_Denitrovibrio|s_Denitrovibrio acetiphilus	0.0167591268829289	0.52781954887218
d_Bacteria|p_Deinococcus-Thermus|c_Deinococci|o_Thermales|f_Thermaceae|g_Meiothermus|s_Meiothermus ruber	0.00134982688914781	0.665914409730751
d_Bacteria|p_Deinococcus-Thermus|c_Deinococci|o_Thermales|f_Thermaceae|g_Oceanithermus|s_Oceanithermus profundus	0.0358962456387673	0.47138607674638
d_Bacteria|p_Deinococcus-Thermus|c_Deinococci|o_Thermales|f_Thermaceae|g_Thermus|s_Thermus parvatiensis	0.00263978529234197	0.634801742741848
d_Bacteria|p_Deinococcus-Thermus|c_Deinococci|o_Thermales|f_Thermaceae|g_Thermus|s_Thermus sp. CCB_US3_UF1	0.00118870342002122	0.671441052699227
d_Bacteria|p_Dictyoglomi|c_Dictyoglomia|o_Dictyoglomales|f_Dictyoglomaceae|g_Dictyoglomus|s_Dictyoglomus turgidum	0.000489955809941448	0.70707911511957
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Alicyclobacillaceae|g_Alicyclobacillus|s_Alicyclobacillus acidocaldarius	0.0458832588000064	0.451127819548872
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Alicyclobacillaceae|g_Kyrpidia|s_Kyrpidia spormannii	0.00274913066671633	0.632806800659392
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Alicyclobacillaceae|g_Kyrpidia|s_Kyrpidia tusciae	0.0344750229305395	0.474614550299667
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Aeribacillus|s_Aeribacillus pallidus	0.0244561298445259	0.500942507905264
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Amphibacillus|s_Amphibacillus xylanus	0.010478904976076	0.558525007881176
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Anoxybacillus|s_Anoxybacillus kamchatkensis	0.0297703757093229	0.486102847567865
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus albus	0.00165315969358845	0.656865733785723
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus beveridgei	0.0180793686479546	0.522590954092632
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus cereus	0.000877264660137014	0.684210526315789
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus circulans	0.0160354443767762	0.530827067669173
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus clausii	0.0495598643107734	0.444528049488278
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus cytotoxicus	0.00357585294441343	0.619548872180451
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus filamentosus	0.00222428735148452	0.643073018436755
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus flexus	0.0322517822472215	0.479879687941661
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus freudenreichii	0.0182334627801533	0.522000789077606
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus jeotgali	0.0293491340672752	0.487199347691546
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus kochii	0.0348021468050201	0.473862387779383
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus lehensis	0.00962505899532933	0.563794111729112
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus lentus	0.0311052168695434	0.482706766917293
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus luti	0.0124877419439205	0.547381087801044
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus marisflavi	0.0222967573728028	0.507709701192196
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus megaterium	0.0299207825255925	0.485714285714286
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus miscanthi	0.0391113795867725	0.464433867739468
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus mycoides	0.0113558441584779	0.553464483080814
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus pseudofirmus	0.000257232101170482	0.730147247499651
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus pseudomycoides	0.00257290642957688	0.636056107357943
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus sp. 1NLA3E	0.0233559115250478	0.504328511159552
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus sp. 275	0.0291223008720835	0.487794926374194
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus sp. BD59S	0.00951207252086724	0.56451953808974
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus sp. FJAT-18017	0.0386697095486291	0.465361973529174
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus sp. FJAT-22090	0.00629179372593023	0.588943253382947
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus sp. ms-22	0.00373607094776152	0.617280606359992
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus sp. N1-1	0.0111256414774634	0.554761362275508
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus sp. THAF10	0.022939362219786	0.505643483998943
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus subtilis	0.0122022179622914	0.548872180451128
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus thermoamylovorans	0.0139705352569596	0.540052689564439
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus thermocopriae	4.69466619653272e-05	0.781679950556035
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus thuringiensis	0.0205063801360088	0.513727001354474
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus weihaiensis	0.036694936925345	0.469615222913447
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_[Brevibacterium] frigoritolerans	0.000977550778270323	0.679730448411564
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Geobacillus|s_[Bacillus] caldolyticus	0.0404030144068705	0.461765509041661
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Geobacillus|s_Geobacillus genomosp. 3	0.00505754282186067	0.601131009486316
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Geobacillus|s_Geobacillus kaustophilus	0.00410917536416891	0.612295506655977
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Geobacillus|s_Geobacillus thermocatenulatus	0.00289349540206746	0.630271799100192
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Geobacillus|s_Geobacillus thermoleovorans	0.0206431006520529	0.513253070097985
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Gracilibacillus|s_Gracilibacillus sp. SCU50	0.0337515176823021	0.476298103231148
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Halobacillus|s_Halobacillus halophilus	0.0406567095835261	0.461249190016893
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Lentibacillus|s_Lentibacillus amyloliquefaciens	0.00299382080718128	0.628571428571429
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Lysinibacillus|s_Lysinibacillus sp. 2017	0.0228795129406031	0.50583396940182
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Lysinibacillus|s_Lysinibacillus sp. YS11	0.00531320121593432	0.59841965130126
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Oceanobacillus|s_Oceanobacillus kimchii	0.0368965591814291	0.469172932330827
